Id,ParentId,Body
"53001796","53001716","<ul>
<li>In order to consider all the students from the <code>student</code> table, you will need to use <code>Left Join</code>, so that even if there is no matching row in the <code>Tbl_student_details</code> table, you will still consider all the students.</li>
<li><a href=""https://dev.mysql.com/doc/refman/8.0/en/group-by-functions.html#function_count"" rel=""nofollow noreferrer""><code>Count()</code></a> function can be used count Inactive/Active students. <code>Count()</code> function does not count <code>NULL</code> values; so we can use <a href=""https://dev.mysql.com/doc/refman/5.7/en/control-flow-functions.html#operator_case"" rel=""nofollow noreferrer""><code>Case .. When</code></a> expression to count Inactive students (<code>NULL</code> because of unmatching row).</li>
<li>In order to count Unique number of Active students, we will need to use <code>Count(Distinct ..)</code> as you have duplicate rows for a <code>stud_id</code> in the <code>Tbl_student_details</code> table.</li>
</ul>

<p>Try the following query:</p>

<pre><code>SELECT 
  COUNT(CASE WHEN tsd.id IS NULL THEN 1 END) AS Inactive_students, 
  COUNT(DISTINCT tsd.stud_id) AS Active_students 
FROM 
student AS ts 
LEFT JOIN 
  Tbl_student_details AS tsd ON tsd.stud_id = ts.id 
</code></pre>
"
"53001798","53001674","<p>Could be duplicated to <a href=""https://stackoverflow.com/questions/15090942/event-handler-not-working-on-dynamic-content"">Event handler not working on dynamic content</a></p>

<p>use jquery .on function</p>

<pre><code>&lt;ul id=""someidname""&gt;
  **dynamic content **
  &lt;li class=""someclassname"" id=""id_1_abc""&gt;
    &lt;div id=""div_id_1_abc""&gt;
        &lt;img src=""assets/img/plus.png"" id=""img_id_1_abc"" &gt;
        &lt;label id=""label_id_1_abc"" &gt;abc&lt;/label&gt;
        &lt;span style=""display:none"" id=""path_id_1_abc""&gt;/abc&lt;/span&gt;
   &lt;/div&gt;
&lt;/li&gt;
&lt;/ul&gt;
</code></pre>

<p>on your js</p>

<pre><code>$(""#someidname"").on('click','.someclassname', function(){
// yourfunctions ..
// clickedDir()
// getSubDirs()
})
</code></pre>
"
"53001799","53001605","<p>You can write a small helper function to convert all the backspaces to forward spaces.</p>

<pre><code>void fileconvert(char *filename)
{
    while(*filename !='\0')
    {
        if (*filename == '\')
        {
            *filename = '/';
        }
        filename++;
    }
}
</code></pre>

<p>You can use it as below.</p>

<pre><code>FILE *fp;
char filename[] = ""C:/Users/username/Documents/text.txt"";

fileconvert(filename);
fp = fopen(filename,""r"");
</code></pre>

<p>This is probably how the <code>@</code> operator works in <code>C#</code></p>
"
"53001800","53001031","<p>Inside <code>protected void onPostExecute(String result)</code> you need to create JsonObject then JsonArray of airlines then add into <code>airlines</code> arraylist.</p>

<p>Need to do something like,</p>

<pre><code>try {

    JSONObject obj = new JSONObject(result);

    JsonArray airlinesArray = obj.getJSONArray(""data"");
    for(int i = 0; i &lt; airlinesArray.size(); i++){
        JSONObject object = airlinesArray.get(i);
        //create airlines arraylist data type object with data and initialize variables using object.getString(""s_name"");
        // Then insert that data into arraylist
        // airlines.add(data);
    }

} catch (Exception e) {

}
</code></pre>

<p>After this create and add adapter into listView.</p>
"
"53001803","53001285","<p>So the way to do that is:</p>

<ol>
<li><p>Create a class lets say ExpanderRowModel</p></li>
<li><p>Create a DataTemplate for that class that displays the expander, closed by default, with all data inside when you open it, bound to the corresponding ExpanderRowModel.</p></li>
<li><p>Create a Property in the ViewModel that returns a collection of ExpanderRowModel</p></li>
<li><p>Bind that collection in a ListView or other ItemsControl you like.</p></li>
</ol>
"
"53001805","53001708","<p>you can use <code>plot(kind='bar')</code></p>

<pre><code>data.plot(kind='bar')
</code></pre>

<p><a href=""https://i.stack.imgur.com/dPKpF.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/dPKpF.png"" alt=""data.plot(kind=&#39;bar&#39;)""></a></p>
"
"53001806","53000858","<p>Reduce the width of trapezoid</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.left {
height: 66px;
background: blue;
float: left;
position: relative;
border-top-right-radius: 19px;
width: 370px;
}

.left:after {
content: '';
position: absolute;
right: -23.5px;
bottom: 0px;
border-top: rgba(255,255,255,0.1) 56px solid;
border-left: 26px solid #0000ff;
width: 0;
z-index: 1;
}

#trapezoid {

border-bottom: 80px solid #0000ff;
border-right: 50px solid transparent;
height: 0;
width: 300px;

 }</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div id=""trapezoid""&gt;&lt;/div&gt;
&lt;div class=""left""&gt;&lt;/div&gt;</code></pre>
</div>
</div>
</p>
"
"53001807","53001723","<p>You can programatically logout the user as mentioned below.</p>

<p>For <strong>Facebook</strong> you can logout through below line:</p>

<pre><code>FBSDKLoginManager().logOut()
</code></pre>

<p>Remember the <strong>access token</strong> should be valid for the session.</p>

<pre><code>FBSDKAccessToken.currentAccessToken()
</code></pre>

<p>For <strong>Google</strong> signout you can try out: </p>

<pre><code>GIDSignIn.sharedInstance().signOut()
</code></pre>

<p>If its properly sign out you will be redirected login screen.</p>
"
"53001811","53001674","<p>Using backticks will make this way more readable.
Your problem is that you need to wrap the onclick handler in quotes:</p>

<pre><code>str += `&lt;li id=""${id}""&gt;&lt;div id=""div_${id}""&gt;&lt;img src='assets/img/plus.png' id=""img_${id}"" onclick=""getSubDirs('${id}', '${action}') /&gt;...`
</code></pre>
"
"53001812","53001574","<blockquote>
  <p>The <code>firstOrCreate</code> method will attempt to locate a database record using the given column / value pairs. If the model can not be found in the database, a record will be inserted with the attributes from the first parameter, along with those in the optional second parameter.</p>
</blockquote>

<pre><code>$kecamatans = Kecamatan::firstOrCreate([
    'nm_kec' =&gt; $request-&gt;namaKecamatan, // A
], [
    'nm_camat' =&gt; $request-&gt;namaCamat,   // B
], [
    'almt_kec' =&gt; $request-&gt;alamatKantor,
], [
    'tlp_kec' =&gt; $request-&gt;teleponKantor,
], [
    'ket_kec' =&gt; $request-&gt;keteranganKecamatan,
]);
</code></pre>

<p>So, you try to search <code>nm_kec</code> (<strong>A</strong>), then you insert only <code>nm_camat</code> (<strong>B</strong>). </p>

<p>Try to change your <code>$kecatamans</code> :</p>

<pre><code>$kecamatans = Kecamatan::firstOrCreate([
    'nm_kec'   =&gt; $request-&gt;namaKecamatan,
    'nm_camat' =&gt; $request-&gt;namaCamat,
    'almt_kec' =&gt; $request-&gt;alamatKantor,
    'tlp_kec'  =&gt; $request-&gt;teleponKantor,
    'ket_kec'  =&gt; $request-&gt;keteranganKecamatan,
]);
</code></pre>

<p>Mungkin karena Pak Camat nya lagi gak ada di kantor haha..</p>
"
"53001813","53000853","<p>Maybe <a href=""https://stackoverflow.com/a/48845071/4025095"">this</a> pre-existing answer will help provide some reference for the discussion.</p>

<p>By utilizing frames and having a massage based based protocol (vs. a stream based protocol) it makes it easier to write Web oriented applications.</p>

<p>Common actions, such as sending JSON data, become easier and don't require every application to implement a network-data buffering/caching layer for fragmented messages.</p>

<hr>

<p><strong>EDIT</strong> (answering comment)</p>

<p>The TCP/IP layer guarantees network packet delivery and ordering, but has no concept of data length - it's a streaming protocol and it promises that the stream will arrive in order, no more than that.</p>

<p>If any data arrives out of order, than the TCP/IP protocol layer will re-order the data. This may require an internal cache/buffer that will hold on to the existing data while waiting for the missing data.</p>

<p>In contrast, the WebSocket is message based and is aware of the message data length.</p>

<p>The WebSocket frames use a header with data length (total / partial) to allow the WebSocket protocol layer to concat all the data as a single unit, even when it's distributed across multiple TCP/IP packets or (even) WebSocket frames.</p>

<p>This requires the protocol layer to keep the data in an internal buffer until all the expected data in the message arrives. The WebSocket protocol will forward the message to the application only when the whole of it's data arrives.</p>

<p>This ""holding on to data"" in order to extract message ""units"" from the stream is the caching/buffering element I was referring to.</p>
"
"53001826","53001539","<p>simply convert it to float </p>

<pre><code>solve = (float) ((earthWeight / 9.81) * 10.44);
</code></pre>
"
"53001829","53001129","<p>sendto last parameter from server is wrong.it is not len
instead of </p>

<pre><code>sendto(sockfd, (const char *)hello, strlen(hello), 
    MSG_CONFIRM, (const struct sockaddr *) &amp;cliaddr, 
        len); 
</code></pre>

<p>put </p>

<pre><code>sendto(sockfd, (const char *)hello, strlen(hello), 
    MSG_CONFIRM, (const struct sockaddr *) &amp;cliaddr, 
        sizeof(cliaddr));
</code></pre>
"
"53001831","53001523","<p>You're mutating state when you use the ++ operator on it. Use a simple addition instead</p>

<pre><code> return cats.map(cat =&gt; cat.name === action.name ? {...cat, clickCount: cat.clickCount + 1} : cat);
</code></pre>
"
"53001841","53001567","<pre><code>import re
str1 = ""[Guide] Strength (STR) is recommended on Warriors (Warriors -&gt; Berserker)""
m = re.findall(r'(\(\w+\))',str1)
print m

Result:['(STR)']
</code></pre>

<p>Here the string we need to find in given text is located between ( ) with no spaces and special charecters,So ( \w+ ) means more than one charecters present in ( )</p>
"
"53001842","53000980","<p>it should be like this,</p>

<pre><code>response_object = jsonify({'status': 'success', 'Authorization': auth_token.decode()})
set_access_cookies(response_object, auth_token)
return response_object
</code></pre>

<p>because <code>jsonify</code> already return response object.</p>
"
"53001847","53001649","<p>Your producttoYamaha constructer with arguments is</p>

<pre><code>public productoYamaha (double pProducto, String nProducto)
</code></pre>

<p>.........</p>

<p>So you need to provide first argument as double and second as String and also String argument should be provided inside double quotes(""empacador"" ) instead single ('empacador ') </p>

<p>Also there is problem with print statement inside main which needs correction. </p>

<pre><code>public static void main(String[] args) { 
productoYamaha p1, p2; 
p1= new productoYamaha ();
// first argument should be a double and second should be string 
p2= new productoYamaha (20.00, ""empacador""); 
p1.imprimir();
p2.imprimir(); 
//concat two arguments with '+' inside print statements 
System.out.println(""El total a pagar es"" +total_a_pagar);
//      TODO code application logic here
 }
</code></pre>
"
"53001848","53001585","<p>It's me again.
I would like to ask where did you add your <code>addValueEventListener</code> ?</p>

<p>Confirms all players are listening to the <code>cgRef</code>. That makes all of their <code>onDataChange()</code>  been called if any field of <code>cgRef</code> been changed.</p>

<p>for example :</p>

<pre><code>// For all players, listen to the ref in onCreate() of an Activity.
    onCreate(...){
            ...
            cgRef.addValueEventListener(new ValueEventListener() {
                // update UI in onDataChange()
                // maybe you wand to update your list then adapter.notifyDatasetChanged()
            }
    }

// For creator, write the game's data when the game created.
    createGame(...){
        cgRef.child(""someName"").setValue(someData);
    }
</code></pre>

<p>After <code>cgRef</code> been updated. Everyone who had <code>addValueEventListener()</code> should receive an update.</p>
"
"53001851","53001614","<p>You'll need a <strong>ordered</strong> dictionary, and not only that, you'll need to have a custom comparer to <strong>find the closest date to the key</strong></p>

<p>See the minimal sample code below</p>

<pre><code>void Main()
{
    OrderedDictionaryByDateTime&lt;double&gt; data = new OrderedDictionaryByDateTime&lt;double&gt;();
    data.Add(DateTime.Now, 1.1);
    data.Add(DateTime.Now.AddDays(-1), 1.2);
    data.Add(DateTime.Now.AddDays(2), 1.3);
    data.Add(DateTime.Now.AddDays(3), 1.4);
    data.Add(DateTime.Now.AddDays(-5), 1.5);

    var tomorrow = DateTime.Now.AddDays(1);
    var oneHourBefore = DateTime.Now.AddHours(-1);
    var theDayAfterTomorrow = DateTime.Now.AddDays(2);
    var yesterday = DateTime.Now.AddDays(-1);
    var fourDaysInThePast = DateTime.Now.AddDays(-4);

    data.GetValueClosestToTheDateTimeKey(tomorrow); // should be 1.1
    data.GetValueClosestToTheDateTimeKey(oneHourBefore); // should be 1.1
    data.GetValueClosestToTheDateTimeKey(yesterday); // should be 1.2
    data.GetValueClosestToTheDateTimeKey(theDayAfterTomorrow); // should be 1.3
    data.GetValueClosestToTheDateTimeKey(fourDaysInThePast); // should be 1.5
}

public class OrderedDictionaryByDateTime&lt;TValue&gt; : List&lt;KeyValuePair&lt;DateTime, TValue&gt;&gt;
{
    private readonly Dictionary&lt;DateTime, int&gt; _dictionary = new Dictionary&lt;DateTime, int&gt;();

    public void Add(DateTime key, TValue value)
    {
        Add(new KeyValuePair&lt;DateTime, TValue&gt;(key, value));
        _dictionary.Add(key, Count - 1);
    }

    public TValue Get(DateTime key)
    {
        var idx = _dictionary[key];
        return this[idx].Value;
    }

    public TValue GetValueClosestToTheDateTimeKey(DateTime key)
    {
        var closestDate = _dictionary.Keys.OrderBy(t =&gt; Math.Abs((t - key).Ticks)).First();

        return Get(closestDate);
    }
}
</code></pre>
"
